IsRaceOn,TimestampMS,EngineMaxRpm,EngineIdleRpm,CurrentEngineRpm,AccelerationX,AccelerationY,AccelerationZ,VelocityX,VelocityY,VelocityZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,Yaw,Pitch,Roll,NormalizedSuspensionTravelFrontLeft,NormalizedSuspensionTravelFrontRight,NormalizedSuspensionTravelRearLeft,NormalizedSuspensionTravelRearRight,TireSlipRatioFrontLeft,TireSlipRatioFrontRight,TireSlipRatioRearLeft,TireSlipRatioRearRight,WheelRotationSpeedFrontLeft,WheelRotationSpeedFrontRight,WheelRotationSpeedRearLeft,WheelRotationSpeedRearRight,WheelOnRumbleStripFrontLeft,WheelOnRumbleStripFrontRight,WheelOnRumbleStripRearLeft,WheelOnRumbleStripRearRight,WheelInPuddleDepthFrontLeft,WheelInPuddleDepthFrontRight,WheelInPuddleDepthRearLeft,WheelInPuddleDepthRearRight,SurfaceRumbleFrontLeft,SurfaceRumbleFrontRight,SurfaceRumbleRearLeft,SurfaceRumbleRearRight,TireSlipAngleFrontLeft,TireSlipAngleFrontRight,TireSlipAngleRearLeft,TireSlipAngleRearRight,TireCombinedSlipRatioFrontLeft,TireCombinedSlipRatioFrontRight,TireCombinedSlipRatioRearLeft,TireCombinedSlipRatioRearRight,SuspensionTravelMetersFrontLeft,SuspensionTravelMetersFrontRight,SuspensionTravelMetersRearLeft,SuspensionTravelMetersRearRight,CarOrdinal,CarClass,CarPerformanceIndex,DrivetrainType,NumCylinders
1,2577281,8199.995,799.9995,6367.593,1.275291,-0.8106458,2.443996,-0.04944611,-0.1127093,46.66963,-0.01258538,0.047566,-0.04246504,-0.07527799,-0.02584479,0.005123272,0.3759712,0.2941042,0.4597197,0.3772742,0.08293688,0.1081057,-0.001407442,-0.002189912,144.1797,144.4254,142.6072,142.3627,0,0,0,0,0,0,0,0,0,0,0,0,0.002980129,0.002305791,0.03427327,0.03070202,0.0829904,0.1081303,0.03430216,0.03078002,-0.002249628,-0.01343363,0.009191401,-0.002071626,2870,3,573,0,4
1,2577296,8199.995,799.9995,6356.048,1.176678,-0.5116546,2.443236,-0.06328392,-0.1159047,46.71236,-0.01930201,0.03655222,-0.04242251,-0.07459386,-0.02612533,0.004392239,0.3905524,0.3028794,0.4570357,0.3750695,0.07808659,0.09493384,-0.001159915,-0.00190328,144.175,144.3336,142.724,142.5348,0,0,0,0,0,0,0,0,0,0,0,0,0.008628084,0.007885505,0.03488033,0.03015967,0.07856182,0.09526078,0.03489961,0.03021967,-0.000257663,-0.01223483,0.008824721,-0.002372809,2870,3,573,0,4
1,2577312,8199.995,799.9995,6353.854,1.157654,-0.1830956,2.48334,-0.06800628,-0.1182126,46.75301,-0.02778937,0.02711041,-0.03829107,-0.07407954,-0.02652825,0.003704398,0.4136692,0.3388324,0.4484972,0.3738139,0.06922477,0.07781214,-0.001180797,-0.001776526,144.1323,144.117,142.8367,142.6957,0,0,0,0,0,0,0,0,0,0,0,0,0.01172528,0.01083001,0.03131303,0.02809238,0.07021077,0.0785622,0.03133529,0.0281485,0.002900362,-0.007323228,0.007658266,-0.002544343,2870,3,573,0,4
1,2577328,8199.995,799.9995,6359.616,1.163809,0.1991998,2.449326,-0.06586695,-0.1173844,46.79047,-0.03740314,0.01922023,-0.02960565,-0.07370789,-0.02708736,0.003136254,0.4323501,0.3734965,0.4579917,0.392249,0.06455509,0.06646557,-0.001073455,-0.00157056,144.1597,144.1011,142.9469,142.8462,0,0,0,0,0,0,0,0,0,0,0,0,0.01250081,0.01162262,0.02862167,0.02294354,0.06575432,0.06747413,0.02864179,0.02299723,0.005452387,-0.002587698,0.00895533,-2.59E-05,2870,3,573,0,4
1,2577343,8199.995,799.9995,6368.769,1.168859,0.6097172,2.392422,-0.05972576,-0.1178685,46.82632,-0.04547056,0.01285902,-0.0238016,-0.07345284,-0.02779182,0.002698072,0.4476354,0.3873454,0.4700625,0.4036881,0.06303423,0.06628728,-0.001025323,-0.001421746,144.2233,144.2388,143.0523,142.9842,0,0,0,0,0,0,0,0,0,0,0,0,0.01207107,0.01147117,0.02562618,0.01768759,0.06417963,0.06727251,0.02564668,0.01774463,0.007540539,-0.00069578,0.01060434,0.001536816,2870,3,573,0,4
1,2577359,8199.995,799.9995,6371.939,1.125594,0.9646451,2.304688,-0.05074382,-0.1204411,46.86325,-0.05098883,0.007378125,-0.02150268,-0.07329319,-0.02861164,0.002317262,0.457239,0.4011257,0.4969681,0.4326654,0.06439962,0.06767195,-0.000988812,-0.00133924,144.3768,144.407,143.1599,143.1195,0,0,0,0,0,0,0,0,0,0,0,0,0.01098903,0.01082011,0.02426134,0.01167721,0.06533047,0.06853151,0.02428148,0.01175375,0.008852504,0.001186766,0.01427996,0.005495459,2870,3,573,0,4
1,2577375,8199.995,799.9995,6378.781,1.074218,1.289494,2.305299,-0.04033041,-0.1219935,46.89932,-0.05006502,0.002906205,-0.01679217,-0.07321724,-0.02946035,0.00199841,0.463932,0.4198882,0.5183649,0.4680316,0.06574659,0.06747939,-0.000865151,-0.001093238,144.5063,144.5253,143.2598,143.2428,0,0,0,0,0,0,0,0,0,0,0,0,0.009075077,0.009695072,0.02240543,0.00434255,0.06636996,0.06817231,0.02242213,0.004478048,0.009766839,0.003749944,0.01720302,0.01032689,2870,3,573,0,4
1,2577390,8199.995,799.9995,6388.671,1.008079,1.531459,2.274163,-0.03001332,-0.1220839,46.93472,-0.04435796,-0.000486092,-0.01080422,-0.07320452,-0.03024532,0.001776864,0.4725186,0.4374343,0.5348237,0.4818246,0.06829702,0.0674488,-0.000805934,-0.001002707,144.6684,144.6498,143.3531,143.3529,0,0,0,0,0,0,0,0,0,0,0,0,0.00664254,0.008169255,0.02010113,-0.000820156,0.06861929,0.06794172,0.02011728,0.001295407,0.01093987,0.006146945,0.01945147,0.01221119,2870,3,573,0,4
1,2577406,8199.995,799.9995,6398.135,0.8760586,1.652678,2.232126,-0.02046943,-0.1215343,46.96999,-0.03454038,-0.002688186,-0.006210267,-0.07323609,-0.03089603,0.001644139,0.4745128,0.4483127,0.549725,0.4962449,0.07326943,0.07063132,-0.000760788,-0.000919734,144.865,144.8168,143.4432,143.4541,0,0,0,0,0,0,0,0,0,0,0,0,0.004231023,0.006613167,0.0182987,-0.005176811,0.0733915,0.07094023,0.01831451,0.005257878,0.0112123,0.00763306,0.02148717,0.01418116,2870,3,573,0,4
1,2577421,8199.995,799.9995,6406.598,0.7643672,1.632834,2.192293,-0.01234221,-0.1200643,47.00521,-0.02077801,-0.004223496,-0.002114679,-0.07329762,-0.03134181,0.001582869,0.4711329,0.4463932,0.5493608,0.5069958,0.08158728,0.07529097,-0.000748492,-0.000863163,145.1493,145.0224,143.5295,143.5482,0,0,0,0,0,0,0,0,0,0,0,0,0.002086657,0.0051736,0.01582061,-0.008764876,0.08161397,0.07546851,0.01583831,0.008807275,0.01075058,0.007370837,0.02143741,0.01564986,2870,3,573,0,4
1,2577437,8199.995,799.9995,6416.406,0.6139235,1.461064,2.148247,-0.00600481,-0.1184604,47.03994,-0.005787044,-0.004963681,0.001922614,-0.07337641,-0.03154416,0.001587726,0.453753,0.4409313,0.560452,0.525443,0.09247518,0.08387256,-0.0007889,-0.000846993,145.4665,145.2957,143.6136,143.6367,0,0,0,0,0,0,0,0,0,0,0,0,0.000279149,0.003861001,0.01424224,-0.01186799,0.0924756,0.08396138,0.01426407,0.01189817,0.008376278,0.006624684,0.02295261,0.01816996,2870,3,573,0,4
1,2577468,8199.995,799.9995,6429.048,0.492098,1.179713,2.180964,-0.001066208,-0.1142654,47.07417,0.009839643,-0.005237405,0.006558786,-0.07346243,-0.03148836,0.001668248,0.4252023,0.4245207,0.5659357,0.5346946,0.1032891,0.09140485,-0.00080928,-0.000842659,145.776,145.5453,143.6965,143.7211,0,0,0,0,0,0,0,0,0,0,0,0,-0.001051912,0.002558307,0.01325005,-0.01428398,0.1032944,0.09144065,0.01327474,0.01430882,0.004475906,0.004382797,0.02370173,0.01943383,2870,3,573,0,4
1,2577484,8199.995,799.9995,6444.377,0.3675366,0.8024594,2.116058,0.002688408,-0.1104046,47.10766,0.0239023,-0.00518679,0.01064122,-0.07354921,-0.03118307,0.00182185,0.4024022,0.4030861,0.5598956,0.5289945,0.1152863,0.1009903,-0.000892576,-0.000918795,146.1103,145.8289,143.7783,143.8028,0,0,0,0,0,0,0,0,0,0,0,0,-0.002178846,0.001313192,0.01142599,-0.01474021,0.1153069,0.1009989,0.0114608,0.01476882,0.001361147,0.001454584,0.0228766,0.01865514,2870,3,573,0,4
1,2577500,8199.995,799.9995,6460.299,0.2694423,0.3694402,2.077363,0.00548625,-0.105077,47.14176,0.03424745,-0.00494937,0.01400597,-0.07363278,-0.03067827,0.002036645,0.3826849,0.385767,0.5525159,0.5235647,0.1223977,0.1061587,-0.001029653,-0.001062192,146.3288,146.0104,143.8662,143.8895,0,0,0,0,0,0,0,0,0,0,0,0,-0.002911818,0.000170288,0.009865816,-0.01492377,0.1224323,0.1061588,0.0099194,0.01496152,-0.001332462,-0.000911415,0.02186844,0.01791336,2870,3,573,0,4
1,2577515,8199.995,799.9995,6472.868,0.1887143,-0.05088976,2.070349,0.007296324,-0.09862316,47.1765,0.04161606,-0.004072436,0.01089611,-0.07370522,-0.03002621,0.002241593,0.3660301,0.3725768,0.5154402,0.5057417,0.1223621,0.1191519,-0.001192246,-0.001193079,146.4069,146.3889,143.9601,143.9805,0,0,0,0,0,0,0,0,0,0,0,0,-0.002972507,-0.000135517,0.007303645,-0.0135656,0.1223982,0.119152,0.007400316,0.01361797,-0.003607705,-0.002713345,0.01680346,0.01547854,2870,3,573,0,4
1,2577531,8199.995,799.9995,6479.489,0.103433,-0.426004,2.093283,0.007940531,-0.0925827,47.21392,0.0405499,-0.003131826,0.009828592,-0.07376251,-0.02933222,0.002413742,0.3526628,0.3606475,0.4827104,0.4802941,0.11816,0.1196451,-0.001594817,-0.001490801,146.417,146.4797,144.0694,144.0876,0,0,0,0,0,0,0,0,0,0,0,0,-0.002843853,-0.000666364,0.004160943,-0.01104795,0.1181942,0.119647,0.004456107,0.01114808,-0.005433828,-0.004343033,0.01233219,0.0120021,2870,3,573,0,4
1,2577546,8199.995,799.9995,6477.994,0.04328545,-0.7126179,2.160033,0.00796032,-0.08897305,47.25291,0.03457012,-0.002401295,0.008509534,-0.07380568,-0.0287089,0.00256829,0.3413294,0.3506169,0.4672123,0.4618063,0.1160817,0.1195037,-0.001781964,-0.001685582,146.5127,146.5961,144.1946,144.2086,0,0,0,0,0,0,0,0,0,0,0,0,-0.002633878,-0.001004353,0.003232159,-0.008993081,0.1161115,0.1195079,0.003690833,0.009149683,-0.006982103,-0.005713321,0.01021497,0.009476446,2870,3,573,0,4
1,2577562,8199.995,799.9995,6473.799,-0.003430933,-0.9077635,2.218801,0.007616997,-0.08981216,47.29298,0.02573839,-0.001828327,0.006364073,-0.0738388,-0.0282163,0.002691712,0.335333,0.3464717,0.4471734,0.4473627,0.1126259,0.116392,-0.001860487,-0.001788414,146.5588,146.6442,144.3292,144.3395,0,0,0,0,0,0,0,0,0,0,0,0,-0.00229878,-0.001059244,0.001953176,-0.007255218,0.1126494,0.1163968,0.002697464,0.00747239,-0.007801287,-0.00627961,0.007477425,0.007503286,2870,3,573,0,4
1,2577578,8199.995,799.9995,6469.821,-0.02293055,-1.007448,2.263205,0.006986856,-0.09370661,47.3331,0.01686891,-0.001393607,0.004226422,-0.0738642,-0.02787569,0.002779031,0.3350159,0.3447439,0.4348893,0.4393474,0.1081554,0.1095061,-0.001769504,-0.00174802,146.6049,146.6339,144.4673,144.474,0,0,0,0,0,0,0,0,0,0,0,0,-0.001980747,-0.000982654,0.001295135,-0.006050619,0.1081735,0.1095105,0.002192833,0.00629806,-0.007844605,-0.006515644,0.005799264,0.006408304,2870,3,573,0,4
1,2577593,8199.995,799.9995,6470.637,-0.05067061,-1.015466,2.266057,0.006127834,-0.09877658,47.37189,0.01160951,-0.000918973,0.002000182,-0.07388208,-0.02764927,0.002829739,0.3387774,0.3448151,0.4236668,0.428119,0.102612,0.1041937,-0.001540217,-0.001522064,146.6271,146.6634,144.5987,144.6033,0,0,0,0,0,0,0,0,0,0,0,0,-0.00172714,-0.000707413,0.000996844,-0.004840895,0.1026265,0.1041961,0.001834657,0.005074539,-0.007330745,-0.006505914,0.00426615,0.004874364,2870,3,573,0,4
1,2577609,8199.995,799.9995,6474.766,-0.05611931,-0.9826342,2.299222,0.005192041,-0.1055264,47.40949,0.008286404,-0.00042732,-0.001147332,-0.07389195,-0.02749144,0.002832391,0.3421049,0.34522,0.4146809,0.4227878,0.09855231,0.1033099,-0.001441589,-0.001407665,146.6714,146.778,144.7209,144.7238,0,0,0,0,0,0,0,0,0,0,0,0,-0.001380527,-0.000253248,0.000763768,-0.003645159,0.09856197,0.1033102,0.001631416,0.003907519,-0.006876163,-0.006450601,0.003038563,0.004146062,2870,3,573,0,4
1,2577625,8199.995,799.9995,6482.805,-0.06872456,-0.9468249,2.278357,0.004184246,-0.113121,47.44582,0.008339583,3.26E-05,-0.003522073,-0.07389411,-0.02735672,0.002788648,0.3426144,0.3447229,0.4142452,0.4241177,0.09799388,0.1045895,-0.001313963,-0.001248061,146.7863,146.9276,144.8354,144.8367,0,0,0,0,0,0,0,0,0,0,0,0,-0.001131389,0.000212842,0.001200492,-0.003253206,0.09800041,0.1045897,0.001779797,0.003484395,-0.00680656,-0.00651852,0.002979048,0.004327737,2870,3,573,0,4
1,2577640,8199.995,799.9995,6492.063,-0.05298409,-0.9270566,2.226316,0.003237486,-0.1203885,47.48154,0.01099684,0.000350369,-0.005620117,-0.0738899,-0.02719394,0.002709743,0.3433604,0.3431589,0.4191446,0.4264981,0.1002296,0.1082002,-0.001248095,-0.001189006,146.9475,147.1206,144.9431,144.9427,0,0,0,0,0,0,0,0,0,0,0,0,-0.000917234,0.000648417,0.00207287,-0.00296832,0.1002338,0.1082021,0.002419614,0.003197602,-0.006704643,-0.006732181,0.003648356,0.00465294,2870,3,573,0,4
1,2577656,8199.995,799.9995,6502.468,-0.06823541,-0.9282318,2.231821,0.002481699,-0.1257981,47.51725,0.01493039,0.000574759,-0.00851723,-0.07388113,-0.02697245,0.002588317,0.3449785,0.3407595,0.4233834,0.4296363,0.1014011,0.1112445,-0.001218323,-0.001177317,147.0679,147.2793,145.0478,145.0461,0,0,0,0,0,0,0,0,0,0,0,0,-0.000629051,0.001081229,0.002965912,-0.002770972,0.1014031,0.1112497,0.003206391,0.003010707,-0.0064836,-0.007059969,0.004227422,0.005081646,2870,3,573,0,4
1,2577671,8199.995,799.9995,6510.484,-0.03488043,-0.9421003,2.186,0.001990557,-0.1292583,47.55334,0.01841208,0.000703541,-0.01193263,-0.07386953,-0.02668821,0.00241288,0.3449698,0.3366796,0.4250003,0.4315372,0.1035028,0.1149317,-0.001265415,-0.001227938,147.226,147.4706,145.1526,145.1502,0,0,0,0,0,0,0,0,0,0,0,0,-0.000275074,0.001491269,0.003547093,-0.002455516,0.1035032,0.1149413,0.003766051,0.002745431,-0.006484784,-0.007617325,0.004448317,0.005341329,2870,3,573,0,4
1,2577687,8199.995,799.9995,6516.431,-0.01654828,-0.9760906,2.206031,0.001771212,-0.1321568,47.59003,0.0207711,0.00076986,-0.01531432,-0.07385624,-0.02635685,0.002179845,0.343536,0.3323112,0.4269797,0.4325559,0.1055024,0.1183714,-0.001326216,-0.001283229,147.3805,147.6508,145.2604,145.2578,0,0,0,0,0,0,0,0,0,0,0,0,6.54E-05,0.001842149,0.004027104,-0.002142888,0.1055025,0.1183858,0.00423986,0.002497728,-0.006680652,-0.008214094,0.004718728,0.005480498,2870,3,573,0,4
1,2577718,8199.995,799.9995,6521.084,-0.01535633,-1.022659,2.192244,0.001882076,-0.1349019,47.62728,0.0221571,0.000712662,-0.01807865,-0.07384307,-0.02599581,0.001896106,0.343455,0.3296642,0.4291923,0.4320382,0.1076814,0.1199536,-0.001376551,-0.001339907,147.5222,147.7759,145.3711,145.3686,0,0,0,0,0,0,0,0,0,0,0,0,0.000308149,0.0020861,0.004423564,-0.001839054,0.1076819,0.1199717,0.004632797,0.002275406,-0.006691724,-0.008575708,0.005020991,0.005409785,2870,3,573,0,4
1,2577734,8199.995,799.9995,6525.979,0.006725147,-1.066391,2.207384,0.002328157,-0.1368532,47.66483,0.02290715,0.000560262,-0.0200698,-0.07383194,-0.02561766,0.001573416,0.3452311,0.3279364,0.431255,0.4320286,0.107208,0.1177065,-0.001394632,-0.001366028,147.635,147.8513,145.4841,145.4822,0,0,0,0,0,0,0,0,0,0,0,0,0.000429299,0.00219046,0.004652478,-0.001749112,0.1072088,0.1177269,0.00485701,0.00221933,-0.006449088,-0.008811742,0.005302779,0.005408466,2870,3,573,0,4
1,2577750,8199.995,799.9995,6528.938,0.03774647,-1.091408,2.231096,0.003057003,-0.1377125,47.70269,0.02294002,0.000357376,-0.0213832,-0.07382403,-0.02523434,0.001225383,0.3469225,0.3261007,0.4290733,0.4279929,0.1079094,0.1161104,-0.001421965,-0.001407089,147.7576,147.925,145.5985,145.5973,0,0,0,0,0,0,0,0,0,0,0,0,0.000449469,0.002159757,0.004486092,-0.001537882,0.1079104,0.1161305,0.004706061,0.002084462,-0.006218031,-0.009062529,0.005004741,0.004857145,2870,3,573,0,4
1,2577765,8199.995,799.9995,6532.547,0.001189604,-1.102349,2.228511,0.004001617,-0.1387408,47.74065,0.02198007,8.57E-05,-0.0214307,-0.07382024,-0.02486021,0.000865871,0.3461581,0.3249505,0.4281696,0.4253474,0.1070871,0.1116044,-0.001441842,-0.001434756,147.8653,147.9464,145.7148,145.7146,0,0,0,0,0,0,0,0,0,0,0,0,0.0003391,0.001977819,0.004091403,-0.00144997,0.1070876,0.1116219,0.004338028,0.002039838,-0.006322443,-0.009219661,0.004881285,0.00449574,2870,3,573,0,4
1,2577781,8199.995,799.9995,6536.149,0.03528211,-1.100376,2.236901,0.005073786,-0.1396203,47.7786,0.02065079,-0.000207938,-0.01957479,-0.07382155,-0.02450586,0.000524313,0.3454888,0.3263255,0.4309286,0.4247433,0.1076468,0.10682,-0.001434326,-0.001441127,147.9901,147.9595,145.832,145.8329,0,0,0,0,0,0,0,0,0,0,0,0,4.20E-05,0.001605127,0.003878592,-0.001830262,0.1076468,0.1068321,0.004135307,0.002329529,-0.006413884,-0.00903181,0.005258188,0.004413202,2870,3,573,0,4
1,2577796,8199.995,799.9995,6538.757,0.05160192,-1.075781,2.26018,0.006146193,-0.139878,47.81672,0.01905332,-0.000485752,-0.01650327,-0.0738277,-0.02417663,0.000227124,0.3465018,0.3296558,0.4335486,0.4239033,0.1079489,0.10272,-0.001425577,-0.001449625,148.1113,147.9935,145.95,145.9518,0,0,0,0,0,0,0,0,0,0,0,0,-0.000385603,0.001114837,0.003588551,-0.002334988,0.1079496,0.1027261,0.003861343,0.002748377,-0.006275497,-0.008576863,0.005616114,0.004298456,2870,3,573,0,4
1,2577812,8199.995,799.9995,6541.27,0.03072231,-1.028095,2.256898,0.007130384,-0.1395933,47.85494,0.01709235,-0.000727912,-0.01302437,-0.07383823,-0.02387746,-1.36E-05,0.348825,0.3354458,0.4355257,0.4220311,0.1057917,0.09809539,-0.001421445,-0.001458045,148.1941,148.031,146.0691,146.0717,0,0,0,0,0,0,0,0,0,0,0,0,-0.000844847,0.000611428,0.003183065,-0.002743153,0.1057951,0.09809729,0.003486031,0.003106572,-0.005958118,-0.007785872,0.005886212,0.004042685,2870,3,573,0,4
1,2577828,8199.995,799.9995,6544.102,0.04444614,-0.9704911,2.280469,0.007914066,-0.1396116,47.89287,0.01538297,-0.000936248,-0.008582062,-0.07385281,-0.02360928,-0.000186898,0.3459951,0.337408,0.434723,0.4229979,0.1054274,0.0952031,-0.001395113,-0.001427854,148.3117,148.0985,146.1872,146.1911,0,0,0,0,0,0,0,0,0,0,0,0,-0.001356022,8.57E-05,0.002576828,-0.003408513,0.1054361,0.09520314,0.002930252,0.003695501,-0.006344721,-0.007517815,0.005776547,0.004174761,2870,3,573,0,4
1,2577843,8199.995,799.9995,6547.695,0.03202924,-0.9131847,2.258696,0.008270264,-0.1400172,47.93057,0.01417985,-0.000943813,-0.004264294,-0.07386875,-0.02336523,-0.000286743,0.3430029,0.3395753,0.435748,0.4251337,0.1042578,0.0947821,-0.001379248,-0.00138015,148.3915,148.1978,146.3042,146.3086,0,0,0,0,0,0,0,0,0,0,0,0,-0.001780641,-0.000387474,0.002111978,-0.004109292,0.104273,0.09478289,0.002522454,0.00433487,-0.006753482,-0.007221743,0.005916581,0.004466541,2870,3,573,0,4
1,2577859,8199.995,799.9995,6552.638,-0.01360615,-0.8538361,2.239193,0.008239508,-0.1397623,47.96808,0.01354967,-0.000853683,-0.000903212,-0.07388382,-0.02313564,-0.000323072,0.3438373,0.3450712,0.4398186,0.4290383,0.1013893,0.09347747,-0.001345271,-0.0013414,148.4481,148.2905,146.4205,146.4246,0,0,0,0,0,0,0,0,0,0,0,0,-0.002098261,-0.000675315,0.002174254,-0.004722761,0.101411,0.09347992,0.002556782,0.004909565,-0.006639495,-0.006470934,0.00647267,0.004999958,2870,3,573,0,4
1,2577875,8199.995,799.9995,6557.267,-0.02015324,-0.7959742,2.249236,0.007824659,-0.1394647,48.00525,0.01351756,-0.000622782,0.001414764,-0.073896,-0.02291111,-0.000312938,0.3441021,0.3479783,0.4375451,0.4300165,0.0996288,0.09497873,-0.001327852,-0.001297557,148.5411,148.4545,146.5348,146.5383,0,0,0,0,0,0,0,0,0,0,0,0,-0.002303223,-0.000775521,0.00201338,-0.005019194,0.09965542,0.0949819,0.002411823,0.005184203,-0.006603323,-0.006073795,0.006162077,0.005133584,2870,3,573,0,4
1,2577890,8199.995,799.9995,6563.288,-0.01278077,-0.769303,2.252949,0.00708437,-0.1406747,48.04184,0.01481093,-0.000331716,0.002523121,-0.07390366,-0.02267505,-0.000277576,0.3395633,0.3451015,0.4350578,0.4315939,0.1012388,0.09907703,-0.00128378,-0.001246084,148.692,148.6523,146.6464,146.6487,0,0,0,0,0,0,0,0,0,0,0,0,-0.002358739,-0.000714728,0.001836067,-0.004964998,0.1012663,0.09907961,0.002240364,0.005118978,-0.007223383,-0.006466798,0.005822293,0.005349085,2870,3,573,0,4
1,2577906,8199.995,799.9995,6570.593,-0.04884681,-0.7837677,2.206769,0.006100416,-0.1420817,48.07797,0.01799657,-1.68E-05,0.003100313,-0.07390622,-0.02239918,-0.00022915,0.3359137,0.3418554,0.4367268,0.4367239,0.1043762,0.1034816,-0.001239966,-0.001200649,148.8637,148.8482,146.754,146.7549,0,0,0,0,0,0,0,0,0,0,0,0,-0.002332086,-0.00058239,0.002192855,-0.005194792,0.1044022,0.1034832,0.002519152,0.005331737,-0.007721946,-0.00691025,0.006050296,0.006049894,2870,3,573,0,4
1,2577921,8199.995,799.9995,6580.02,-0.02916352,-0.8163899,2.213447,0.004991531,-0.141476,48.11403,0.02193934,0.000164442,0.003862747,-0.07390472,-0.02206094,-0.000169926,0.3330983,0.3407687,0.439399,0.440834,0.1053323,0.1032128,-0.001212535,-0.001193973,149.0016,148.9465,146.8598,146.8593,0,0,0,0,0,0,0,0,0,0,0,0,-0.002244295,-0.000478001,0.002657515,-0.005326687,0.1053562,0.1032139,0.002921066,0.005458861,-0.008106574,-0.00705871,0.006415345,0.006611392,2870,3,573,0,4
1,2577937,8199.995,799.9995,6588.613,-0.04313205,-0.8635776,2.215425,0.003879309,-0.139814,48.14987,0.02588276,0.000295393,0.004525159,-0.07390068,-0.02165531,-9.97E-05,0.3309467,0.3403138,0.4331707,0.4373574,0.109265,0.1056745,-0.001219436,-0.001220085,149.1974,149.1102,146.9636,146.9622,0,0,0,0,0,0,0,0,0,0,0,0,-0.002151542,-0.000305382,0.002510198,-0.004936405,0.1092861,0.1056749,0.00279072,0.005084949,-0.008400507,-0.007120848,0.005564496,0.00613644,2870,3,573,0,4
1,2577968,8199.995,799.9995,6596.064,-0.03851195,-0.9412084,2.166378,0.002773046,-0.1388835,48.1861,0.02809974,0.000489033,0.004158511,-0.07389377,-0.02120055,-2.71E-05,0.3260722,0.3347019,0.4274844,0.4317448,0.1111503,0.1093732,-0.001304106,-0.001303626,149.3393,149.3047,147.07,147.0676,0,0,0,0,0,0,0,0,0,0,0,0,-0.001916325,-0.000102529,0.002137036,-0.00405872,0.1111668,0.1093732,0.00250352,0.004262939,-0.009066425,-0.007887505,0.004787669,0.005369693,2870,3,573,0,4
1,2577984,8199.995,799.9995,6602.802,-0.05843161,-1.040742,2.190308,0.001744747,-0.1384351,48.22263,0.02990409,0.000634288,0.003572351,-0.07388416,-0.02071296,3.61E-05,0.3208089,0.326795,0.4249851,0.430186,0.1132761,0.1130894,-0.00134411,-0.001336657,149.4887,149.4872,147.1786,147.1758,0,0,0,0,0,0,0,0,0,0,0,0,-0.001634663,6.96E-05,0.002206417,-0.003591482,0.1132879,0.1130895,0.002583584,0.003832153,-0.009785444,-0.008967668,0.004446238,0.005156741,2870,3,573,0,4
1,2578000,8199.995,799.9995,6607.841,-0.04028673,-1.126709,2.20304,0.000735521,-0.1369708,48.25989,0.03054772,0.000822091,0.002646811,-0.07387171,-0.02020556,8.65E-05,0.3170519,0.3214523,0.4221802,0.4296643,0.1119499,0.1146839,-0.001433315,-0.00140298,149.5547,149.6212,147.2901,147.2869,0,0,0,0,0,0,0,0,0,0,0,0,-0.001287972,0.000227464,0.002256819,-0.003228814,0.1119574,0.1146841,0.002673504,0.003520454,-0.0102987,-0.009697549,0.004063062,0.005085476,2870,3,573,0,4
1,2578015,8199.995,799.9995,6611.505,-0.04310301,-1.168974,2.212622,-0.00019598,-0.1336371,48.29831,0.02837522,0.000921956,0.001558308,-0.07385674,-0.01971226,0.00011917,0.3153671,0.319332,0.4169526,0.4241168,0.1057729,0.109487,-0.001540952,-0.001513878,149.5396,149.6109,147.4084,147.4046,0,0,0,0,0,0,0,0,0,0,0,0,-0.000847432,0.000311079,0.002180901,-0.002522822,0.1057763,0.1094875,0.002670367,0.002942186,-0.01052886,-0.009987205,0.003348909,0.004327625,2870,3,573,0,4
1,2578031,8199.995,799.9995,6610.501,-0.02584115,-1.142558,2.248224,-0.000922442,-0.1291924,48.33806,0.02162799,0.000946834,0.000516317,-0.07384118,-0.01929876,0.000136697,0.3225953,0.3217469,0.4111379,0.4160031,0.0978893,0.1010803,-0.001688815,-0.001672429,149.4821,149.5569,147.5357,147.5315,0,0,0,0,0,0,0,0,0,0,0,0,-0.000330512,0.000224251,0.001864446,-0.001546746,0.09788986,0.1010806,0.002515602,0.002278034,-0.0095414,-0.009657301,0.002554551,0.003219195,2870,3,573,0,4
1,2578046,8199.995,799.9995,6604.373,-0.02755143,-1.029994,2.276354,-0.001420975,-0.1249774,48.37885,0.01106537,0.000869651,-0.000450518,-0.073826,-0.01903702,0.000134561,0.3328433,0.3305668,0.4071358,0.4100908,0.08926086,0.09218574,-0.001773557,-0.001765386,149.4449,149.4958,147.6729,147.6689,0,0,0,0,0,0,0,0,0,0,0,0,0.000101327,0.000137833,0.001690581,-0.000834727,0.08926091,0.09218585,0.002450218,0.001952782,-0.008141406,-0.008452408,0.00200782,0.002411507,2870,3,573,0,4
1,2578062,8199.995,799.9995,6596.868,0.008564755,-0.8262964,2.333272,-0.001662016,-0.122312,48.42001,-0.002205849,0.000694245,-0.00080408,-0.07381317,-0.01898008,0.000121408,0.3439013,0.344755,0.4052205,0.4088002,0.08019048,0.0804797,-0.001755322,-0.001778406,149.3965,149.3914,147.8168,147.8129,0,0,0,0,0,0,0,0,0,0,0,0,0.000461538,1.14E-05,0.001559342,-0.000601036,0.08019181,0.0804797,0.002347915,0.001877225,-0.006630749,-0.006514125,0.001746163,0.002235197,2870,3,573,0,4
